date,details_link,hood,lat,lon,misc,price,title
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-new-building-condo-for-sale/7125016567.html, (Sunset park),-73.992495,40.713867,,$428000,New Building Condo For Sale
Jun  3,https://newyork.craigslist.org/mnh/reb/d/new-york-city-4-story-building-for-sale/7122714780.html, (Harlem / Morningside),-73.992495,40.713867,,$3995000,4 Story Building For Sale
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-good-investment-for-1-family/7123870061.html, (Sunset Park),-74.013300,40.641200,,$1380000,Good investment for 1 Family House
Jun  3,https://newyork.craigslist.org/mnh/reb/d/new-york-city-condo-2-bedrooms-2-baths/7125016420.html, (Nolita / Bowery),-74.013300,40.641200,,$2380000,"Condo 2 Bedrooms 2 Baths,  Elevator, Hardwood Floors"
Jun  3,https://newyork.craigslist.org/brk/reb/d/new-condo-building-for-sale/7126067848.html, (Sunset Park),-74.013300,40.641200,,$425000,New Condo Building For Sale
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-single-family-house-for-sale/7127259331.html, (Bushwick),-74.013300,40.641200,,$699000,Single Family House For Sale
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-new-building-condo-for-sale/7123870109.html, (Sunset park),-74.013300,40.641200,,$428000,New Building Condo For Sale
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-single-family-house-for-sale/7123870022.html, (Bushwick),-74.013300,40.641200,,$699000,Single Family House For Sale
Jun  3,https://newyork.craigslist.org/mnh/reb/d/new-york-city-condo-2-bedrooms-2-baths/7121692002.html, (Nolita / Bowery),-74.013300,40.641200,,$2380000,"Condo 2 Bedrooms 2 Baths,  Elevator, Hardwood Floors"
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-good-investment-for-1-family/7121692139.html, (Sunset Park),-73.996700,40.748400,,$1380000,Good investment for 1 Family House
Jun  3,https://newyork.craigslist.org/jsy/reo/d/auto-repair-shop-used-car-lot-for-sale/7121169067.html, (Catskill Village),-73.996700,40.748400,,$155000,auto repair shop & used car lot for sale
Jun  3,https://newyork.craigslist.org/lgi/reo/d/newtown-10-ac-horse-farm-for-sale-or/7124738611.html, (Newtown),-73.996700,40.748400,,$0,"10 AC Horse Farm for Sale or Rent in Newtown, Connecticut $1.5M"
Jun  3,https://newyork.craigslist.org/jsy/reo/d/newtown-10-ac-horse-farm-for-sale-in/7124738228.html, (Newtown),-73.996700,40.748400,,$0,"10 AC Horse Farm for Sale in Newtown, Connecticut $1.5M"
Jun  3,https://newyork.craigslist.org/fct/reo/d/horse-trees-mushrooms-farm-on-10-acres/7122193528.html," (NEWTOWN, CT)",-73.996700,40.748400,,$1,"Horse, Trees & Mushrooms Farm on 10 acres for RENT/SALE in Newtown,CT"
Jun  3,https://newyork.craigslist.org/jsy/reo/d/newtown-10-ac-horse-farm-for-sale-or/7122194199.html, (Newtown),-73.996700,40.748400,,$0,"10 AC Horse Farm for Sale or Rent in Newtown, Connecticut $1.5M"
Jun  3,https://newyork.craigslist.org/lgi/reo/d/newtown-10-ac-horse-farm-for-sale-or/7122193830.html, (Newtown),-73.996700,40.748400,,$0,"10 AC Horse Farm for Sale or Rent in Newtown, Connecticut $1.5M"
Jun  3,https://newyork.craigslist.org/fct/reo/d/horse-trees-mushrooms-farm-on-10-acres/7124737822.html," (NEWTOWN, CT)",-75.248500,40.987700,,$1,"Horse, Trees & Mushrooms Farm on 10 acres for RENT/SALE in Newtown,CT"
Jun  3,https://newyork.craigslist.org/fct/reo/d/horse-trees-mushrooms-farm-on-10-acres/7122235299.html," (NEWTOWN, CT)",-75.248500,40.987700,,$1,"Horse, Trees & Mushrooms Farm on 10 acres for RENT/SALE in Newtown,CT"
Jun  3,https://newyork.craigslist.org/jsy/reo/d/newtown-10-ac-horse-farm-for-sale-in/7128393118.html, (Newtown),-75.248500,40.987700,,$0,"10 AC Horse Farm for Sale in Newtown, Connecticut $1.5M"
Jun  3,https://newyork.craigslist.org/fct/reo/d/10-acres-horse-farm-for-sale-in/7128393026.html," (NEWTOWN, CT)",-75.248500,40.987700,,$1,"10 Acres Horse Farm for SALE in Newtown,CT"
Jun  3,https://newyork.craigslist.org/fct/reo/d/horse-trees-mushrooms-farm-on-10-acres/7129191792.html," (NEWTOWN, CT)",-75.248500,40.987700,,$1,"Horse, Trees & Mushrooms Farm on 10 acres for RENT/SALE in Newtown,CT"
Jun  3,https://newyork.craigslist.org/brk/reo/d/brooklyn-gorgeous-brick-2-family-for/7134994824.html," ((( __• Come See! CANARSIE, Brooklyn •__ )))",-75.248500,40.987700,,$0,~~GORGEOUS BRICK 2-FAMILY FOR SALE ~ LARGE 3/3/3BR ~3BA~~
Jun  3,https://newyork.craigslist.org/lgi/reo/d/tyro-10ac-farm-for-sale-15m-airstream/7130179854.html,,-75.248500,40.987700,,$1500000,"10Ac. Farm for Sale $1.5M Airstream Tiny Home Rent $950 Newtown, CT Investment P"
Jun  3,https://newyork.craigslist.org/jsy/reo/d/tyro-10ac-farm-for-sale-15m-airstream/7130181338.html,,-75.248500,40.987700,,$1500000,"10Ac. Farm for Sale $1.5M Airstream Tiny Home Rent $950 Newtown, CT Investment P"
Jun  3,https://newyork.craigslist.org/wch/reo/d/tyro-10ac-farm-for-sale-15m-airstream/7131666615.html,,-75.248500,40.987700,,$1500000,"10Ac. Farm for Sale $1.5M Airstream Tiny Home Rent $950 Newtown, CT Investment P"
Jun  3,https://newyork.craigslist.org/brk/reo/d/new-york-prime-studio-space-available/7135013602.html," (New York, NY)",-75.248500,40.987700,,$0,Prime studio space available for creative or office use
Jun  3,https://newyork.craigslist.org/fct/reo/d/dearing-10ac-farm-for-sale-15m/7130157285.html,,-75.248500,40.987700,,$1500000,"10Ac. Farm for Sale $1.5M Airstream Tiny Home Rent $950 Newtown, CT Investment"
Jun  3,https://newyork.craigslist.org/wch/reo/d/dearing-10ac-farm-for-sale-15m/7130159743.html,,-75.248500,40.987700,,$1500000,"10Ac. Farm for Sale $1.5M Airstream Tiny Home Rent $950 Newtown, CT Investment"
Jun  3,https://newyork.craigslist.org/mnh/reo/d/dearing-moving-out-of-nyc-awesome-102/7130162321.html, (Midtown East),-73.937013,40.578994,,$1500000,Moving out of NYC ? Awesome 10.2 Acres Farm / Investment Property for Sale in Ne
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-artists-loft-1000-sf/7135016025.html, (Wmsburg),-73.937013,40.578994,,$5500,"ARTIST's LOFT! 1000 SF, ExpBrick,HiCeilings, VERY COOL"
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-incredible-1800sf-commercial/7135015617.html, (Gowanus),-73.937013,40.578994,,$4000,Incredible 1800SF Commercial Space in Gowanus AREA*OPPORTUNITY KNOCKS
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-the-possibilities-are-endless/7135015544.html, (Carroll Gardens),-73.937013,40.578994,,$4500,The Possibilities are Endless: Prime Carroll Gardens Storefront!
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-prime-opportunity-for-this/7135015469.html, (Gowanus),-73.937013,40.578994,,$4800,Prime Opportunity for this 1560 Sq. ft Commercial Space plus basement!
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-fabulous-2800sf-professional/7135015375.html, (Gowanus),-73.937013,40.578994,,$6000,Fabulous 2800SF Professional Office/Retail Space in Prime Gowanus Area
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-prime-court-street-storefront/7135015298.html, (Carroll Gardens),-73.937013,40.578994,,$7500,Prime Court Street Storefront Available for Rent*High Traffic!
Jun  3,https://newyork.craigslist.org/brk/reo/d/brooklyn-beautiful-brick-two-fam-great/7134997002.html," ((( •~• See It! EAST NEW YORK, Brooklyn •~• )))",-73.937013,40.578994,,$0,~~A BEAUTIFUL BRICK TWO-FAM ~GREAT INVESTMENT~ LARGE 3/4/2BR ~3BA~~~~~
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-your-own-townhouse-4br-2800-sf/7135014313.html, (Stuyvesant Heights),-72.455392,43.184276,,$6000,"Your own Townhouse! 4BR, 2800 SF, soup to nuts"
Jun  3,https://newyork.craigslist.org/brk/reo/d/brooklyn-wow-luxury-two-bedroom-apt-for/7134995488.html," (((( _• See it! CANARSIE and FLATLANDS, Brooklyn •_ ))))",-72.455392,43.184276,,$2000,~~WoW! LUXURY TWO BEDROOM APT FOR RENT ~ SPLIT LEVEL ~~
Jun  3,https://newyork.craigslist.org/fct/reo/d/fairfield-gorgeous-2-3-br-1-bath/7131497412.html, (Fairfield),-72.455392,43.184276,,$1890,"Gorgeous 2/3 BR 1 bath, Fairfield, CT 06824 on 2nd floor"
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-incredible-opportunity5300-sq/7135013358.html, (Park Slope),-72.455392,43.184276,,$18000,Incredible Opportunity*5300 sq ft of Medical Space in Park Slope!
Jun  3,https://newyork.craigslist.org/fct/reo/d/fairfield-gorgeous-2-3-br-1-bath/7131497782.html, (Fairfield),-72.455392,43.184276,,$1890,"Gorgeous 2/3 BR 1 bath, Fairfield, CT 06824 on 2nd floor"
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-great-warehouse-opportunity/7135013248.html, (Greenpoint),-72.455392,43.184276,,$20000,GREAT Warehouse Opportunity for RENT in Prime Greenpoint!
Jun  3,https://newyork.craigslist.org/stn/reb/d/staten-island-incredible-restaurant-for/7135013126.html, (West Brighton),-72.455392,43.184276,,$590000,INCREDIBLE Restaurant for SALE*Start YOUR business Today!
Jun  3,https://newyork.craigslist.org/stn/reb/d/staten-island-incredible-bakery/7135012927.html, (West Brighton),-72.455392,43.184276,,$750000,INCREDIBLE Bakery/Restaurant for SALE*Start YOUR business Today!
Jun  3,https://newyork.craigslist.org/stn/reb/d/staten-island-impressive-one-family/7135012747.html, (Manor Heights),-73.727000,40.786700,,$799999,Impressive ONE family detached home*4BR/2.5BA*Yard w/ Screen Room
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-single-family-house-for-sale/7129505416.html, (Bushwick),-73.727000,40.786700,,$699000,Single Family House For Sale
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-single-family-house-for-sale/7128386803.html, (Bushwick),-73.727000,40.786700,,$699000,Single Family House For Sale
Jun  3,https://newyork.craigslist.org/stn/reb/d/staten-island-incredible-eltingville/7135012612.html, (Eltingville),-73.727000,40.786700,,$875000,Incredible Eltingville center hall colonial*2 Family|4BR|3BA*YARD*POOL
Jun  3,https://newyork.craigslist.org/mnh/reb/d/new-york-city-4-story-building-for-sale/7125016364.html, (Harlem / Morningside),-73.727000,40.786700,,$3995000,4 Story Building For Sale
Jun  3,https://newyork.craigslist.org/stn/reb/d/staten-island-rare-center-hall/7135012502.html, (Prince's Bay),-73.727000,40.786700,,$1164000,RARE Center Hall Colonial*5BR/4BA*OVER-SIZED double lot*Yard*Pool*
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-large-semi-detached-2-family/7126069540.html, (Sunset park),-73.727000,40.786700,,$1750000,Large Semi-detached 2 Family Brick House For Sale
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-single-family-house-for-sale/7126068075.html, (Bushwick),-73.727000,40.786700,,$699000,Single Family House For Sale
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-good-investment-for-1-family/7126067888.html, (Sunset Park),-73.727000,40.786700,,$1380000,Good investment for 1 Family House
Jun  3,https://newyork.craigslist.org/mnh/reb/d/new-york-city-condo-2-bedrooms-2-baths/7131654407.html, (Nolita / Bowery),-73.727000,40.786700,,$2380000,"Condo 2 Bedrooms 2 Baths,  Elevator, Hardwood Floors"
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-large-semi-detached-2-family/7127259290.html, (Sunset park),-73.727000,40.786700,,$1750000,Large Semi-detached 2 Family Brick House For Sale
Jun  3,https://newyork.craigslist.org/mnh/reb/d/new-york-single-family-townhouse-for/7120023124.html, (Upper West Side),-73.727000,40.786700,,$4900000,Single Family Townhouse For Sale
Jun  3,https://newyork.craigslist.org/mnh/reb/d/new-york-city-commercial-building-for/7123292363.html, (Chinatown / Lit Italy),-73.727000,40.786700,,$16000000,Commercial Building For Sale
Jun  3,https://newyork.craigslist.org/mnh/reb/d/new-york-5brs-do-exist-but-timing-is/7135011997.html, (East Village),-73.975383,40.749483,,$11078,5BRS do exist! But timing is key! COMING for SEPTEMBER
Jun  3,https://newyork.craigslist.org/stn/reb/d/staten-island-beautiful-one-family/7135011849.html, (Princes Bay),-73.975383,40.749483,,$1199999,Beautiful ONE Family Detached 4BR/4BA HOME*Full Basement*YARD*GARAGE
Jun  3,https://newyork.craigslist.org/fct/reo/d/stamford-sell-your-property-for-cash/7135006411.html,,-73.975383,40.749483,,$0,Sell your property for CASH today! Residential | Multifamily
Jun  3,https://newyork.craigslist.org/stn/reb/d/staten-island-incredible-european-style/7135011439.html, (Todt Hill),-73.975383,40.749483,,$2385000,Incredible European-Style Villa*6BR/5BA*Garage*Oasis YARD*MUST SEE!
Jun  3,https://newyork.craigslist.org/brk/reb/d/new-york-fantastic-mix-use-property7/7135011332.html, (Flatiron District),-73.975383,40.749483,,$15980000,Fantastic MIX-USE Property*7 Apts+2 Comm'l in Prime Flatiron District
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-wonderful-carroll-gardens/7135011191.html, (Carroll Gardens),-73.975383,40.749483,,$2200000,WONDERFUL CARROLL  GARDENS Investment Opportunity*3 Family Townhouse*
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-breathtaking-new-2br-2ba/7135011103.html, (Carroll Gardens),-73.975383,40.749483,,$1650000,BREATHTAKING -NEW 2BR/2BA Condominiums*Luxurious*PATIO*Carroll Gardens
Jun  3,https://newyork.craigslist.org/brk/reo/d/brooklyn-beautiful-2-family-brick-home/7134997730.html, ((( • Come See It! EAST NEW YORK • ))),-73.975383,40.749483,,$0,~~BEAUTIFUL 2-FAMILY BRICK HOME RENOVATED ~EXTRA-LARGE 3/3/2BR ~3BA~~~
Jun  3,https://newyork.craigslist.org/mnh/reo/d/becket-berkshires-swiss-style-chalet/7132282153.html, (Robin Hood Lake Becket),-73.727000,40.786700,,$279000,(Berkshires) Swiss Style Chalet Lake House
Jun  3,https://newyork.craigslist.org/mnh/reo/d/land-residential-vacant/7127644990.html," (Somers, NY (Westchester County))",-73.727000,40.786700,,$50000,Land - Residential Vacant
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-incredible-new-construction/7135009695.html, (Carroll Gardens),-73.727000,40.786700,,$2850000,INCREDIBLE New Construction CONDOS*3BR/2BA*Luxurious Penthouse!
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-brand-new-high-end-3br-25ba/7135009585.html, (Carroll Gardens),-73.727000,40.786700,,$2950000,Brand New High-End 3BR/2.5BA Condo*Luxurious Garden Duplex*
Jun  3,https://newyork.craigslist.org/mnh/reo/d/great-neck-riverfront-property-in-maine/7135003963.html, (Downtown),-73.727000,40.786700,,$79,Riverfront Property in Maine
Jun  3,https://newyork.craigslist.org/que/reb/d/flushing-great-oppno-fee-upscale-cozy/7133828999.html, (FLUSHING),-73.727000,40.786700,,$1950,GREAT OPP:NO FEE-UPSCALE COZY 1BR 1BATH APT IN NEW BLDG-CLOSE TO ALL
Jun  3,https://newyork.craigslist.org/mnh/reb/d/new-york-new-building-condo-office-for/7132817136.html, (Chinatown / Lit Italy),-73.727000,40.786700,,$2775000,New Building Condo Office For Sale
Jun  3,https://newyork.craigslist.org/mnh/reb/d/new-york-city-4-story-building-for-sale/7129505451.html, (Harlem / Morningside),-73.727000,40.786700,,$3995000,4 Story Building For Sale
Jun  3,https://newyork.craigslist.org/brk/reo/d/pitcher-upstate-ny-house-for-sale/7135007307.html, (Pitcher),-73.953600,40.583900,,$189999,Upstate NY House for Sale
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-single-family-house-for-sale/7130478594.html, (Bushwick),-73.953600,40.583900,,$699000,Single Family House For Sale
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-good-investment-for-1-family/7130478879.html, (Sunset Park),-73.953600,40.583900,,$1380000,Good investment for 1 Family House
Jun  3,https://newyork.craigslist.org/brk/reo/d/brooklyn-great-investment-property/7134996293.html, (((( _• A Gem in EAST NEW YORK •_ )))),-73.953600,40.583900,,$0,~Great Investment Property ~ Amazing 2-Fam ~ Solid Brick Construction~
Jun  3,https://newyork.craigslist.org/brk/reo/d/brooklyn-partner-investor-wanted/7135007218.html,,-74.013300,40.641200,,$1,Partner investor wanted
Jun  3,https://newyork.craigslist.org/mnh/reb/d/new-york-single-family-townhouse-for/7121162620.html, (Upper West Side),-74.013300,40.641200,,$4900000,Single Family Townhouse For Sale
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-large-semi-detached-2-family/7132816935.html, (Sunset park),-74.013300,40.641200,,$1750000,Large Semi-detached 2 Family Brick House For Sale
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-good-investment-for-1-family/7131654492.html, (Sunset Park),-74.013300,40.641200,,$1380000,Good investment for 1 Family House
Jun  3,https://newyork.craigslist.org/mnh/reb/d/new-york-new-building-office-condo/7131654546.html, (Chinatown / Lit Italy),-74.013300,40.641200,,$1880000,"New Building Office Condo,  Elevator, Natural Lights"
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-single-family-house-for-sale/7131654583.html, (Bushwick),-74.013300,40.641200,,$699000,Single Family House For Sale
Jun  3,https://newyork.craigslist.org/mnh/reb/d/new-york-city-4-story-building-for-sale/7128386742.html, (Harlem / Morningside),-74.013300,40.641200,,$3995000,4 Story Building For Sale
Jun  3,https://newyork.craigslist.org/mnh/reb/d/new-york-new-building-condo-office-for/7128386694.html, (Chinatown / Lit Italy),-74.013300,40.641200,,$1120000,New Building Condo Office For Sale
Jun  3,https://newyork.craigslist.org/mnh/reb/d/new-york-single-family-townhouse-for/7124440268.html, (Upper West Side),-73.953600,40.583900,,$4900000,Single Family Townhouse For Sale
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-large-semi-detached-2-family/7129505308.html, (Sunset park),-73.953600,40.583900,,$1750000,Large Semi-detached 2 Family Brick House For Sale
Jun  3,https://newyork.craigslist.org/brk/reb/d/brooklyn-new-building-6-story-mixed-use/7121162500.html, (Sunset park),-73.953600,40.583900,,$6500000,New Building 6 Story Mixed Use Building For Sale
Jun  3,https://newyork.craigslist.org/mnh/reb/d/new-york-new-building-office-condo/7129505379.html, (Chinatown / Lit Italy),-73.953600,40.583900,,$1120000,"New Building Office Condo,  Elevator, Natural Lights"
Jun  3,https://newyork.craigslist.org/mnh/reb/d/new-york-new-building-office-condo/7129505343.html, (Chinatown / Lit Italy),-73.951248,40.778551,,$1880000,"New Building Office Condo,  Elevator, Natural Lights"
Jun  3,https://newyork.craigslist.org/brk/reb/d/new-condo-building-for-sale/7131654454.html, (Sunset Park),-73.951248,40.778551,,$425000,New Condo Building For Sale
